Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,SourceFile,Season,League,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
SP1,2016-02-20,Las Palmas,Barcelona,1.0,2.0,A,16.0,13.0,3.0,8.0,10.0,13.0,3.0,6.0,1.0,2.0,0.0,0.0,15.0,7.5,1.18,18.0,7.35,1.21,19.5,7.8,1.22,15.62,6.86,1.19,46.0,LaLiga_15_16.csv,2015/2016,la_liga,3.0,-5.0,-3.0,-3.0,-1.0,-1.0,3.0,0.06364617044228693,0.12729234088457386,0.8090614886731391,0.04745762711864421,13.82,0.05457022153908457,0.13364135887122752,0.8117884195896878,0.018056258315998663,16.79,3.880000000000001,0.9399999999999995,0.030000000000000027,0.8,2.2,-1.4,0.6,1.0,-1.0,1.1,-0.4,-0.10000000000000009,3.0,0.8,2.2,3.0,3.0,3.0,2.6,2.5,0.3999999999999999,-2.2,1.4000000000000001,-3.6,-2.4,-2.0,-4.0,-1.5,-2.9,-0.5,1,2,5,1,0.875,-0.625,2.5,1.9166666666666667,-1.625,-2.541666666666667,0.25,0.26657780739753417,1.6666666666666665,0.7892659826361484,-1.4166666666666665,-0.5226881752386143,0.84,3.0,-2.16,-0.7454153182308522,-0.7572181980506033,0,1,0
SP1,2016-02-20,Real Betis,Sp Gijon,1.0,1.0,D,17.0,4.0,6.0,3.0,15.0,25.0,10.0,4.0,2.0,3.0,0.0,0.0,2.05,3.3,3.8,2.04,3.44,4.18,2.08,3.47,4.28,2.01,3.31,3.93,47.0,LaLiga_15_16.csv,2015/2016,la_liga,13.0,3.0,6.0,-10.0,-1.0,0.0,2.0,0.46281601771544567,0.28750692009595863,0.24967706218859564,0.05399307581592572,-1.75,0.48052399411843333,0.2849619034888384,0.23451410239272827,0.020128202610742774,-2.1399999999999997,0.07000000000000028,0.16000000000000014,0.3500000000000001,1.0,1.0,0.0,1.2,1.3333333333333333,0.0,0.7,-1.0,0.6333333333333333,2.0,1.4,0.6,1.6,0.6666666666666666,-0.6666666666666666,0.8,-0.8,-0.13333333333333341,-1.0,-0.3999999999999999,-0.6,-0.40000000000000013,0.6666666666666666,0.6666666666666666,-0.10000000000000009,-0.19999999999999996,0.7666666666666667,1,2,5,1,1.0833333333333333,-0.625,0.9583333333333334,-0.5833333333333334,0.12499999999999989,-0.04166666666666663,0.5,0.49975012493753124,0.8333333333333334,0.5880623346074684,-0.33333333333333337,-0.08831220966993714,1.2799999999999998,1.04,0.23999999999999977,0.21313895552685003,0.24600989172570506,0,0,0
SP1,2016-02-21,Athletic Bilbao,Sociedad,0.0,1.0,A,9.0,9.0,2.0,4.0,21.0,16.0,9.0,3.0,7.0,6.0,0.0,0.0,1.8,3.5,4.75,1.84,3.74,4.77,1.87,3.79,4.87,1.8,3.58,4.54,46.0,LaLiga_15_16.csv,2015/2016,la_liga,0.0,-2.0,6.0,5.0,1.0,-1.0,1.0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.05179615705931484,-2.95,0.5325599584455284,0.2620081078983348,0.20543193365613677,0.02050154588397124,-2.9299999999999997,0.07000000000000006,0.20999999999999996,0.33000000000000007,1.6,2.4,-0.8,1.4,1.3333333333333333,-0.3333333333333333,1.4,-0.4,-0.06666666666666665,2.4,1.4,1.0,2.0,3.0,3.0,1.5,0.3,1.5,-0.7999999999999998,1.0,-1.8,-0.6000000000000001,-1.6666666666666667,-3.3333333333333335,-0.10000000000000009,-0.7,-1.5666666666666667,1,2,6,1,1.4583333333333333,0.041666666666666664,1.25,0.0,0.20833333333333326,0.041666666666666664,0.4705882352941177,0.39990002499375155,1.0,0.6314127861089187,-0.5294117647058822,-0.23151276111516716,1.3599999999999999,2.5999999999999996,-1.2399999999999998,0.32803812549642586,0.3271280247893916,0,0,0
SP1,2016-02-21,Atletico Madrid,Villarreal,0.0,0.0,D,12.0,5.0,3.0,0.0,11.0,13.0,10.0,2.0,2.0,2.0,0.0,0.0,1.53,3.8,7.5,1.54,4.11,7.74,1.58,4.16,8.0,1.53,3.83,7.23,46.0,LaLiga_15_16.csv,2015/2016,la_liga,7.0,3.0,8.0,-2.0,0.0,0.0,0.0,0.6224202319334338,0.2506060407521457,0.1269737273144205,0.050085999312005525,-5.97,0.6354603638804325,0.2381043699211353,0.1264352661984323,0.02185861819200796,-6.2,0.050000000000000044,0.33000000000000007,0.7699999999999996,1.6,0.6,1.0,2.0,2.0,0.6666666666666666,2.2,1.0,-0.20000000000000018,0.8,0.4,0.4,1.8,2.3333333333333335,0.6666666666666666,2.4,0.9,-0.06666666666666643,0.8,0.19999999999999996,0.6,0.19999999999999996,-0.3333333333333335,0.0,-0.19999999999999973,0.09999999999999998,-0.13333333333333375,1,2,6,1,2.25,1.0,2.0,0.5,0.25,0.5,1.0,0.7269422989550205,0.5714285714285715,0.6661115736885929,0.4285714285714285,0.06083072526642763,2.0,2.12,-0.1200000000000001,0.4954465046190133,0.5090250976820002,1,0,0
SP1,2016-02-21,Granada,Valencia,1.0,2.0,A,15.0,10.0,4.0,6.0,18.0,18.0,6.0,3.0,2.0,3.0,0.0,0.0,2.88,3.2,2.55,2.88,3.44,2.62,2.88,3.46,2.7,2.78,3.24,2.58,46.0,LaLiga_15_16.csv,2015/2016,la_liga,5.0,-2.0,3.0,0.0,-1.0,-1.0,3.0,0.33009708737864074,0.29708737864077667,0.37281553398058254,0.0518790849673203,0.33000000000000007,0.34054772988332027,0.2851097273441751,0.37434254277250467,0.01959928595380389,0.2599999999999998,0.10000000000000009,0.21999999999999975,0.1200000000000001,1.0,2.6,-1.6,0.6,0.0,-1.6666666666666667,0.9,-1.5,-0.9,1.0,1.2,-0.2,1.0,1.0,-0.3333333333333333,0.8,-0.4,0.19999999999999996,0.0,1.4000000000000001,-1.4000000000000001,-0.4,-1.0,-1.3333333333333335,0.09999999999999998,-1.1,-1.1,1,2,6,1,0.8333333333333334,-1.0,1.1666666666666667,0.125,-0.33333333333333337,-1.125,0.2777777777777778,0.27770063871146905,0.45454545454545453,0.45433893684688775,-0.17676767676767674,-0.1766382981354187,0.24,1.0,-0.76,-0.042718446601941795,-0.0337948128891844,0,0,0
SP1,2016-02-21,Malaga,Real Madrid,1.0,1.0,D,11.0,14.0,5.0,7.0,14.0,12.0,6.0,6.0,5.0,2.0,0.0,0.0,4.75,3.8,1.73,4.79,4.15,1.75,5.1,4.25,1.77,4.65,3.91,1.72,46.0,LaLiga_15_16.csv,2015/2016,la_liga,-3.0,-2.0,0.0,2.0,3.0,0.0,2.0,0.20017356089094587,0.25021695111368236,0.5496094879953717,0.05171889260724072,3.02,0.20444212985769983,0.23597055470322462,0.5595873154390756,0.021160694073640185,3.04,0.4499999999999993,0.33999999999999986,0.050000000000000044,1.4,1.2,0.2,1.2,2.0,1.0,1.9,0.6,0.10000000000000009,3.6,1.0,2.6,2.6,3.0,3.0,2.3,2.7,0.7000000000000002,-2.2,0.19999999999999996,-2.4,-1.4000000000000001,-1.0,-2.0,-0.3999999999999999,-2.1,-0.6000000000000001,1,2,6,1,1.25,0.0,2.2083333333333335,1.9583333333333333,-0.9583333333333335,-1.9583333333333333,0.6363636363636362,0.5382545174932719,1.8,0.7824386003042817,-1.1636363636363638,-0.24418408281100978,1.68,2.84,-1.16,-0.34943592710442584,-0.35514518558137576,0,0,0
SP1,2016-02-21,Vallecano,Sevilla,2.0,2.0,D,13.0,14.0,4.0,7.0,14.0,23.0,3.0,17.0,6.0,2.0,0.0,0.0,3.1,3.6,2.2,3.07,3.82,2.31,3.3,3.84,2.31,3.08,3.57,2.22,46.0,LaLiga_15_16.csv,2015/2016,la_liga,-1.0,-3.0,-14.0,-9.0,4.0,0.0,4.0,0.30579150579150577,0.2633204633204633,0.43088803088803085,0.054903877484522745,0.8999999999999999,0.31921659136210223,0.25654317682765804,0.4242402318102397,0.020413436635276172,0.7599999999999998,0.21999999999999975,0.27,0.08999999999999986,2.2,1.2,1.0,1.8,1.6666666666666667,0.6666666666666666,1.0,-0.7,0.6666666666666667,1.6,0.6,1.0,2.2,2.3333333333333335,1.3333333333333333,2.1,1.0,0.2333333333333334,0.6000000000000001,0.6,0.0,-0.40000000000000013,-0.6666666666666667,-0.6666666666666666,-1.1,-1.7,0.43333333333333335,1,2,6,1,1.0,-0.7083333333333334,1.6666666666666667,0.4166666666666667,-0.6666666666666667,-1.125,1.0,0.6468685680682152,1.0,0.7269422989550205,0.0,-0.08007373088680525,1.7200000000000002,2.2800000000000002,-0.56,-0.12509652509652508,-0.10502364044813745,0,0,0
SP1,2016-02-26,Eibar,Las Palmas,0.0,1.0,A,10.0,12.0,4.0,4.0,16.0,9.0,6.0,6.0,4.0,1.0,0.0,0.0,1.75,3.6,5.0,1.77,3.81,5.21,1.8,3.81,5.21,1.76,3.62,4.84,47.0,LaLiga_15_16.csv,2015/2016,la_liga,-2.0,0.0,0.0,7.0,3.0,-1.0,1.0,0.5446293494704992,0.264750378214826,0.19062027231467474,0.049206349206349254,-3.25,0.554232106210998,0.25747790760983374,0.18828998617916826,0.019377522667989755,-3.44,0.040000000000000036,0.18999999999999995,0.3700000000000001,1.6,2.6,-1.0,0.6,1.0,-0.3333333333333333,1.5,0.4,-0.5,1.0,2.0,-1.0,0.6,0.0,-1.6666666666666667,0.8,-0.6,-0.8,0.6000000000000001,0.6000000000000001,0.0,0.0,1.0,1.3333333333333335,0.7,1.0,0.30000000000000004,1,2,4,0,1.44,0.24,0.84,-0.64,0.6,0.88,0.4444444444444445,0.38086169959533445,0.3333333333333333,0.33322225924691773,0.11111111111111116,0.04763944034841672,0.84,0.24,0.6,0.3540090771558245,0.3659421200318298,0,0,0
SP1,2016-02-27,Getafe,Celta,0.0,1.0,A,14.0,9.0,2.0,3.0,11.0,14.0,4.0,5.0,3.0,4.0,0.0,0.0,3.2,3.3,2.3,3.09,3.55,2.41,3.2,3.55,2.41,3.07,3.32,2.33,46.0,LaLiga_15_16.csv,2015/2016,la_liga,5.0,-1.0,-1.0,-3.0,-1.0,-1.0,1.0,0.29753038024304196,0.28851430811446493,0.4139553116424932,0.05031291172595509,0.9000000000000004,0.31720049384730037,0.27609845802483324,0.40670104812786634,0.02025249565042575,0.6799999999999997,0.13000000000000034,0.22999999999999998,0.08000000000000007,0.4,2.2,-1.8,0.0,0.0,-2.3333333333333335,1.1,-0.5,-1.1,1.2,2.8,-1.6,0.8,1.3333333333333333,-1.3333333333333333,1.0,-1.0,0.33333333333333326,-0.7999999999999999,-0.5999999999999996,-0.19999999999999996,-0.8,-1.3333333333333333,-1.0000000000000002,0.10000000000000009,0.5,-1.4333333333333333,1,2,5,1,1.04,-0.52,1.52,-0.24,-0.48,-0.28,0.125,0.15378700499807768,0.3157894736842105,0.29992501874531363,-0.1907894736842105,-0.14613801374723595,0.0,1.12,-1.12,-0.11642493139945126,-0.08950055428056597,0,0,0
SP1,2016-02-27,Real Betis,Vallecano,2.0,2.0,D,20.0,11.0,4.0,4.0,16.0,15.0,8.0,8.0,2.0,3.0,0.0,0.0,2.2,3.3,3.4,2.28,3.52,3.36,2.3,3.56,3.4,2.23,3.38,3.22,47.0,LaLiga_15_16.csv,2015/2016,la_liga,9.0,0.0,0.0,1.0,-1.0,0.0,4.0,0.43220338983050843,0.288135593220339,0.2796610169491525,0.051693404634581164,-1.1999999999999997,0.42986741102581993,0.2784368457780879,0.29169574319609204,0.02030644793802705,-1.08,0.06999999999999984,0.18000000000000016,0.17999999999999972,1.2,1.2,0.0,1.2,1.6666666666666667,0.3333333333333333,0.8,-0.9,0.8666666666666667,2.2,1.2,1.0,1.8,1.6666666666666667,0.6666666666666666,1.1,-0.6,0.5666666666666667,-1.0000000000000002,0.0,-1.0,-0.6000000000000001,0.0,-0.3333333333333333,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,1,2,5,1,1.08,-0.6,1.0,-0.68,0.08000000000000007,0.08000000000000007,0.5454545454545454,0.49979175343606835,1.0,0.6468685680682152,-0.4545454545454546,-0.1470768146321469,1.48,1.7200000000000002,-0.2400000000000002,0.15254237288135591,0.1381716678297279,0,0,1
SP1,2016-02-27,Real Madrid,Atletico Madrid,0.0,1.0,A,15.0,9.0,3.0,5.0,15.0,13.0,2.0,5.0,3.0,4.0,0.0,0.0,1.73,3.6,5.25,1.8,3.8,4.95,1.83,3.8,5.25,1.78,3.6,4.7,47.0,LaLiga_15_16.csv,2015/2016,la_liga,6.0,-2.0,-3.0,2.0,-1.0,-1.0,1.0,0.5524619634322796,0.2654886657605121,0.1820493708072083,0.046288650334893156,-3.52,0.5442708333333334,0.2578125,0.19791666666666669,0.020733652312599604,-3.1500000000000004,0.050000000000000044,0.19999999999999973,0.5499999999999998,2.8,1.0,1.8,2.2,2.3333333333333335,1.0,2.4,2.8,-0.06666666666666643,1.0,0.6,0.4,1.6,2.3333333333333335,1.0,2.0,0.9,0.3333333333333335,1.7999999999999998,0.4,1.4,0.6000000000000001,0.0,0.0,0.3999999999999999,1.9,-0.3999999999999999,1,2,5,1,2.16,1.88,2.2,0.96,-0.040000000000000036,0.9199999999999999,1.4,0.7366482504604052,0.625,0.6246096189881324,0.7749999999999999,0.11203863147227278,2.2800000000000002,2.04,0.2400000000000002,0.3704125926250713,0.3463541666666667,0,0,0
SP1,2016-02-27,Sociedad,Malaga,1.0,1.0,D,11.0,8.0,3.0,3.0,17.0,14.0,8.0,3.0,4.0,5.0,0.0,0.0,2.2,3.25,3.5,2.29,3.34,3.54,2.3,3.34,3.54,2.23,3.21,3.39,47.0,LaLiga_15_16.csv,2015/2016,la_liga,3.0,0.0,5.0,3.0,-1.0,0.0,2.0,0.4337464251668255,0.29361296472831266,0.27264061010486174,0.047952047952048105,-1.2999999999999998,0.4287206114841835,0.2939431737421498,0.2773362147736667,0.018568296018428798,-1.25,0.06999999999999984,0.1299999999999999,0.1499999999999999,2.4,1.2,1.2,2.4,3.0,3.0,1.7,0.4,1.3,1.4,1.0,0.4,1.4,1.3333333333333333,0.6666666666666666,1.7,0.5,-0.3666666666666667,1.0,0.19999999999999996,0.7999999999999999,1.0,1.6666666666666667,2.3333333333333335,0.0,-0.09999999999999998,1.6666666666666667,1,2,5,1,1.32,0.04,1.24,0.0,0.08000000000000007,0.04,1.0909090909090908,0.6664815329075258,0.7,0.5830903790087464,0.3909090909090909,0.08339115389877938,2.76,1.3599999999999999,1.4,0.16110581506196375,0.1513843967105168,0,0,1
SP1,2016-02-27,Sp Gijon,Espanol,2.0,4.0,A,13.0,12.0,5.0,7.0,14.0,14.0,5.0,2.0,5.0,2.0,1.0,0.0,2.3,3.2,3.3,2.32,3.4,3.39,2.38,3.4,3.39,2.29,3.28,3.19,47.0,LaLiga_15_16.csv,2015/2016,la_liga,1.0,-2.0,3.0,0.0,4.0,-2.0,6.0,0.41395531164249316,0.2975303802430419,0.2885143081144649,0.05031291172595531,-1.0,0.4225259175623561,0.28831180257196065,0.2891622798656832,0.020137380554907436,-1.0700000000000003,0.08999999999999986,0.1200000000000001,0.20000000000000018,1.2,1.4,-0.2,1.2,0.6666666666666666,-0.6666666666666666,0.9,-0.6,-0.2333333333333334,0.8,3.0,-2.2,0.8,1.0,-1.6666666666666667,0.8,-1.5,0.19999999999999996,0.3999999999999999,-1.6,2.0,0.3999999999999999,-0.33333333333333337,1.0,0.09999999999999998,0.9,-0.43333333333333335,1,2,5,1,0.96,-0.56,1.0,-1.04,-0.040000000000000036,0.48,0.5,0.46136101499423304,0.2,0.21047092870297293,0.3,0.2508900862912601,0.8799999999999999,0.92,-0.04000000000000015,0.12544100352802828,0.13336363769667287,0,0,1
SP1,2016-02-28,Barcelona,Sevilla,2.0,1.0,H,17.0,11.0,8.0,4.0,13.0,10.0,6.0,7.0,3.0,2.0,0.0,0.0,1.14,8.0,15.0,1.18,8.68,17.17,1.2,8.68,17.17,1.18,7.53,14.24,43.0,LaLiga_15_16.csv,2015/2016,la_liga,6.0,4.0,-1.0,3.0,1.0,1.0,3.0,0.8206811653672549,0.11694706606483381,0.062371768567911365,0.06885964912280707,-13.86,0.8301033872381761,0.1128481563296138,0.05704845643221011,0.020906118620003467,-15.990000000000002,0.020000000000000018,1.1499999999999995,2.9300000000000015,3.0,0.8,2.2,3.0,3.0,2.6666666666666665,2.8,2.6,0.20000000000000018,1.6,0.8,0.8,1.8,1.6666666666666667,0.6666666666666666,1.9,0.8,-0.23333333333333317,1.4,0.0,1.4000000000000001,1.2,1.3333333333333333,2.0,0.8999999999999999,1.8,0.43333333333333335,1,2,6,1,2.52,1.88,1.64,0.4,0.8800000000000001,1.48,1.6666666666666665,0.7892659826361484,0.888888888888889,0.6663890045814244,0.7777777777777776,0.12287697805472408,3.0,1.7200000000000002,1.2799999999999998,0.7583093967993435,0.773054930805966,1,0,0
SP1,2016-02-28,Deportivo La Coruna,Granada,0.0,1.0,A,13.0,10.0,2.0,3.0,12.0,12.0,6.0,6.0,2.0,3.0,1.0,0.0,1.8,3.5,4.75,1.83,3.61,5.05,1.85,3.61,5.05,1.81,3.49,4.64,45.0,LaLiga_15_16.csv,2015/2016,la_liga,3.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.05179615705931484,-2.95,0.5349591969082965,0.27118430203384564,0.19385650105785796,0.021476199661199402,-3.2199999999999998,0.040000000000000036,0.11999999999999966,0.41000000000000014,1.2,1.4,-0.2,0.8,0.6666666666666666,-0.3333333333333333,0.9,-0.5,-0.2333333333333334,1.0,2.0,-1.0,0.6,0.0,-1.6666666666666667,0.6,-1.7,-0.6,0.19999999999999996,-0.6000000000000001,0.8,0.20000000000000007,0.6666666666666666,1.3333333333333335,0.30000000000000004,1.2,0.3666666666666666,1,2,6,1,1.28,0.08,0.8,-1.0,0.48,1.08,0.5,0.46136101499423304,0.3333333333333333,0.33322225924691773,0.16666666666666669,0.1281387557473153,0.72,0.24,0.48,0.32803812549642586,0.34110269585043856,0,0,0
SP1,2016-02-28,Valencia,Athletic Bilbao,0.0,3.0,A,9.0,13.0,3.0,4.0,9.0,13.0,7.0,7.0,2.0,0.0,0.0,0.0,2.3,3.2,3.3,2.33,3.4,3.37,2.38,3.4,3.37,2.28,3.28,3.21,45.0,LaLiga_15_16.csv,2015/2016,la_liga,-4.0,-1.0,0.0,-4.0,2.0,-3.0,3.0,0.41395531164249316,0.2975303802430419,0.2885143081144649,0.05031291172595531,-1.0,0.4207534490546083,0.2883398636168345,0.29090668732855707,0.0200381014595572,-1.04,0.10000000000000009,0.1200000000000001,0.16000000000000014,1.0,1.0,0.0,1.4,2.0,0.3333333333333333,1.0,-0.3,1.0,1.6,1.4,0.2,1.4,0.3333333333333333,-1.0,1.4,-0.4,-1.0666666666666667,-0.6000000000000001,-0.3999999999999999,-0.2,0.0,1.6666666666666667,1.3333333333333333,-0.3999999999999999,0.10000000000000003,2.0666666666666664,1,2,6,1,1.24,0.16,1.4,0.0,-0.15999999999999992,0.16,0.5,0.49975012493753124,0.6666666666666667,0.5331556147950683,-0.16666666666666674,-0.03340548985753711,1.7599999999999998,0.7599999999999999,0.9999999999999999,0.12544100352802828,0.12984676172605125,0,0,1
SP1,2016-02-28,Villarreal,Levante,3.0,0.0,H,9.0,7.0,3.0,1.0,15.0,12.0,3.0,4.0,0.0,2.0,0.0,1.0,1.67,3.6,5.75,1.71,3.81,5.8,1.71,3.9,6.0,1.66,3.64,5.61,43.0,LaLiga_15_16.csv,2015/2016,la_liga,2.0,2.0,-1.0,3.0,-3.0,3.0,3.0,0.5700202398490961,0.2644260557077751,0.16555370444312875,0.05049321646561955,-4.08,0.5735107484603346,0.25740246190739424,0.16908678963227106,0.019676306341925187,-4.09,0.050000000000000044,0.2599999999999998,0.3899999999999997,0.8,0.4,0.4,1.8,1.6666666666666667,0.3333333333333333,2.2,0.8,-0.5333333333333334,1.4,1.8,-0.4,1.2,1.0,-0.3333333333333333,0.9,-0.6,0.09999999999999998,-0.5999999999999999,-1.4,0.8,0.6000000000000001,0.6666666666666667,0.6666666666666666,1.3000000000000003,1.4,-0.6333333333333334,1,2,6,1,1.96,0.48,0.8,-0.84,1.16,1.3199999999999998,0.5714285714285715,0.6661115736885929,0.5,0.4373633239612621,0.07142857142857151,0.22874824972733077,1.7200000000000002,1.08,0.6400000000000001,0.40446653540596733,0.4044239588280635,0,0,0
SP1,2016-03-01,Atletico Madrid,Sociedad,3.0,0.0,H,12.0,7.0,5.0,1.0,19.0,10.0,8.0,1.0,1.0,2.0,0.0,0.0,1.4,4.33,9.0,1.47,4.35,9.14,1.5,4.35,9.5,1.45,4.12,8.4,48.0,LaLiga_15_16.csv,2015/2016,la_liga,5.0,4.0,7.0,9.0,-1.0,3.0,3.0,0.6761868406440866,0.21862853970016655,0.1051846196557468,0.056343707613915495,-7.6,0.6672171010567334,0.22547336518468925,0.10730953375857746,0.019566356686792963,-7.670000000000001,0.050000000000000044,0.22999999999999954,1.0999999999999996,1.2,0.6,0.6,2.0,2.3333333333333335,0.6666666666666666,2.3,1.1,0.03333333333333366,2.4,0.4,2.0,2.6,2.3333333333333335,1.3333333333333333,1.8,0.6,0.5333333333333334,-1.2,0.19999999999999996,-1.4,-0.6000000000000001,0.0,-0.6666666666666666,0.4999999999999998,0.5000000000000001,-0.4999999999999998,1,3,1,0,2.230769230769231,0.9615384615384616,1.3076923076923077,0.038461538461538464,0.9230769230769231,0.9230769230769231,0.7499999999999999,0.6662965019433649,1.7142857142857144,0.8568368439842914,-0.9642857142857145,-0.1905403420409265,2.2,2.4400000000000004,-0.2400000000000002,0.5710022209883399,0.5599075672981559,1,0,0
SP1,2016-03-01,Las Palmas,Getafe,4.0,0.0,H,11.0,10.0,5.0,2.0,20.0,12.0,2.0,6.0,5.0,2.0,0.0,1.0,2.05,3.4,3.75,2.07,3.58,3.9,2.1,3.58,4.02,2.02,3.39,3.81,48.0,LaLiga_15_16.csv,2015/2016,la_liga,1.0,3.0,-4.0,8.0,2.0,4.0,4.0,0.4652011310772599,0.2804889172671714,0.25430995165556874,0.04858919177427068,-1.7000000000000002,0.4741625234330427,0.274166598744804,0.2516708778221534,0.018831652788417363,-1.83,0.08000000000000007,0.18999999999999995,0.20999999999999952,0.8,1.4,-0.6,1.2,1.0,-0.6666666666666666,1.1,-0.4,-0.10000000000000009,0.0,1.8,-1.8,0.0,0.0,-1.6666666666666667,1.0,-0.6,-1.0,0.8,-0.40000000000000013,1.2000000000000002,1.2,1.0,1.0,0.10000000000000009,0.19999999999999996,0.8999999999999999,1,3,1,0,0.9230769230769231,-0.5769230769230769,1.0,-0.5384615384615384,-0.07692307692307687,-0.038461538461538436,0.33333333333333337,0.36347114947751025,0.0,0.0,0.33333333333333337,0.36347114947751025,1.08,0.0,1.08,0.21089117942169117,0.2224916456108893,0,0,0
SP1,2016-03-02,Athletic Bilbao,Deportivo La Coruna,4.0,1.0,H,12.0,7.0,6.0,4.0,5.0,14.0,1.0,2.0,1.0,3.0,0.0,0.0,1.53,4.0,7.0,1.53,4.32,7.4,1.55,4.33,7.4,1.51,4.1,6.69,48.0,LaLiga_15_16.csv,2015/2016,la_liga,5.0,2.0,-1.0,-9.0,-2.0,3.0,5.0,0.6245817532902074,0.23890252063350434,0.13651572607628817,0.04645191409897298,-5.47,0.6406464180073588,0.2268956063776062,0.13245797561503497,0.020211387858446672,-5.87,0.040000000000000036,0.23000000000000043,0.71,1.2,1.0,0.2,1.4,1.0,0.0,1.4,-0.3,-0.3999999999999999,1.0,1.4,-0.4,0.6,0.3333333333333333,-0.6666666666666666,0.6,-0.8,-0.26666666666666666,0.19999999999999996,-0.3999999999999999,0.6000000000000001,0.7999999999999999,0.6666666666666667,0.6666666666666666,0.7999999999999999,0.5,-0.13333333333333325,1,3,2,0,1.4615384615384615,0.11538461538461539,1.2307692307692308,0.038461538461538464,0.23076923076923062,0.07692307692307693,0.6,0.5452067242162653,0.4166666666666667,0.41649312786339027,0.1833333333333333,0.128713596352875,1.16,0.43999999999999995,0.72,0.48806602721391923,0.5081884423923237,1,0,0
SP1,2016-03-02,Celta,Villarreal,0.0,0.0,D,11.0,6.0,4.0,3.0,9.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,2.2,3.3,3.4,2.22,3.37,3.65,2.3,3.42,3.65,2.17,3.28,3.44,48.0,LaLiga_15_16.csv,2015/2016,la_liga,5.0,1.0,1.0,7.0,-3.0,0.0,0.0,0.43220338983050843,0.288135593220339,0.2796610169491525,0.051693404634581164,-1.1999999999999997,0.44111687687601536,0.29058737883227126,0.26829574429171343,0.02115895823468672,-1.4299999999999997,0.1299999999999999,0.14000000000000012,0.20999999999999996,1.4,2.2,-0.8,1.4,2.0,-1.0,1.0,-1.1,1.0,1.0,0.0,1.0,2.2,2.3333333333333335,1.3333333333333333,2.2,0.9,0.1333333333333333,0.3999999999999999,2.2,-1.8,-0.8000000000000003,-0.3333333333333335,-2.333333333333333,-1.2000000000000002,-2.0,0.8666666666666667,1,3,2,0,1.5769230769230769,-0.19230769230769232,2.0,0.5769230769230769,-0.42307692307692313,-0.7692307692307692,0.43749999999999994,0.3887808941960566,1.0,0.9990009990009991,-0.5625,-0.6102201048049425,1.7599999999999998,2.2800000000000002,-0.5200000000000005,0.15254237288135591,0.17282113258430193,0,0,1
