Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,League,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
E0,2014-08-16,Stoke,Aston Villa,0.0,1.0,A,12.0,7.0,2.0,2.0,14.0,9.0,2.0,8.0,0.0,3.0,0.0,0.0,1.95,3.5,4.5,1.95,3.47,4.55,2.0,3.5,4.8,1.92,3.38,4.27,50.0,2014/2015,PremierLeague,5.0,0.0,-6.0,5.0,-3.0,-1.0,1.0,0.5023923444976077,0.2799043062200957,0.21770334928229665,0.020757020757020683,-2.55,0.5023784901758014,0.28231644260599786,0.21530506721820056,0.020785170641078654,-2.5999999999999996,0.08000000000000007,0.1200000000000001,0.5300000000000002,,,,,0.0,0.0,0.0,,,,,,1.4,1.4,0.0,1.4,2.0,1.0,4.0,2.0,0.3333333333333333,1.1,-0.3,0.8999999999999999,,,,,-2.0,-1.0,-4.0,,,,,,1,8,5,1,,,,,,,,,0.5833333333333334,0.49982149232416995,,,,1.7599999999999998,,0.2846889952153111,0.28707342295760085,0,0,0
F1,2014-08-16,Toulouse,Lyon,2.0,1.0,H,10.0,18.0,6.0,3.0,11.0,12.0,6.0,4.0,3.0,1.0,0.0,0.0,2.5,3.25,2.8,2.51,3.27,3.13,2.6,3.35,3.2,2.48,3.18,2.92,49.0,2014/2015,Ligue1,-8.0,3.0,2.0,-1.0,2.0,1.0,3.0,0.3756449948400413,0.28895768833849333,0.33539731682146545,0.06483516483516483,-0.2999999999999998,0.3891806183481565,0.29872885383910475,0.3120905278127389,0.023705589946882544,-0.6200000000000001,0.1200000000000001,0.16999999999999993,0.28000000000000025,,,,,0.0,0.0,0.0,,,,,,1.6,1.0,0.6,1.6,2.0,2.0,3.0,1.6666666666666667,0.6666666666666666,2.1,1.2,-0.43333333333333335,,,,,-2.0,-2.0,-3.0,,,,,,1,8,5,1,0.0,-1.0,3.0,2.0,-3.0,-3.0,,,0.8,0.6151480199923107,,,,1.6400000000000001,,0.04024767801857587,0.0770900905354176,0,0,1
E0,2014-08-16,West Brom,Sunderland,2.0,2.0,D,10.0,7.0,5.0,2.0,18.0,9.0,6.0,3.0,3.0,1.0,0.0,0.0,2.25,3.4,3.5,2.21,3.34,3.73,2.3,3.5,3.7,2.23,3.31,3.34,50.0,2014/2015,PremierLeague,3.0,3.0,3.0,9.0,2.0,0.0,4.0,0.43391066545123064,0.2871467639015497,0.2789425706472197,0.024276377217553602,-1.25,0.4436222754772477,0.293534499642131,0.2628432248806213,0.019986400132904203,-1.52,0.06999999999999984,0.18999999999999995,0.3600000000000003,,,,,0.0,0.0,0.0,,,,,,0.8,1.8,-1.0,1.4,2.0,2.0,3.0,1.3333333333333333,-0.6666666666666666,1.1,-0.8,0.23333333333333317,,,,,-2.0,-2.0,-3.0,,,,,,1,8,5,1,,,,,,,,,0.28571428571428575,0.30757400999615536,,,,1.3599999999999999,,0.15496809480401091,0.1807790505966264,0,0,1
E0,2014-08-16,West Ham,Tottenham,0.0,1.0,A,18.0,10.0,4.0,4.0,12.0,10.0,8.0,5.0,1.0,0.0,1.0,1.0,3.8,3.6,2.05,3.96,3.55,2.06,4.05,3.62,2.2,3.74,3.43,2.03,49.0,2014/2015,PremierLeague,8.0,0.0,3.0,2.0,1.0,-1.0,1.0,0.2558058925476603,0.27001733102253034,0.4741767764298094,0.028740550563400413,1.75,0.2476582025561659,0.2762609808795541,0.4760808165642801,0.019652286574206368,1.9,0.3099999999999996,0.18999999999999995,0.17000000000000037,,,,,0.0,0.0,0.0,,,,,,1.8,1.4,0.4,1.8,3.0,1.0,4.0,1.0,0.0,2.0,0.6,-1.0,,,,,-3.0,-1.0,-4.0,,,,,,1,8,5,1,,,,,,,,,0.75,0.5623242736644799,,,,1.32,,-0.2183708838821491,-0.22842261400811417,0,0,0
F1,2014-08-17,Bordeaux,Monaco,4.0,1.0,H,9.0,9.0,5.0,3.0,12.0,21.0,3.0,4.0,1.0,3.0,0.0,0.0,2.8,3.2,2.55,3.02,3.22,2.61,3.15,3.3,2.61,2.88,3.15,2.52,49.0,2014/2015,Ligue1,0.0,2.0,-1.0,-9.0,-2.0,3.0,5.0,0.33635614179719703,0.2943116240725474,0.3693322341302556,0.061799719887955185,0.25,0.3231042490042598,0.3030356621095852,0.373860088886155,0.0248265964778569,0.41000000000000014,0.27,0.1499999999999999,0.08999999999999986,,,,,0.0,0.0,0.0,,,,,,1.6,0.6,1.0,1.8,2.0,2.0,3.0,2.3333333333333335,1.6666666666666667,1.8,0.9,0.5333333333333334,,,,,-2.0,-2.0,-3.0,,,,,,1,8,6,1,3.0,1.0,0.0,-1.0,3.0,2.0,,,1.0,0.7269422989550205,,,,2.12,,-0.03297609233305859,-0.05075583988189519,0,0,0
E0,2014-08-17,Liverpool,Southampton,2.0,1.0,H,12.0,12.0,5.0,6.0,8.0,11.0,2.0,6.0,1.0,2.0,0.0,0.0,1.33,5.75,10.0,1.35,5.48,10.3,1.38,5.8,11.0,1.34,5.16,9.0,49.0,2014/2015,PremierLeague,0.0,-1.0,-4.0,-3.0,-1.0,1.0,3.0,0.7329742821632302,0.1695401383090602,0.09748557952770963,0.0257927427263811,-8.67,0.7259958583610943,0.17884934466924768,0.09515479696965799,0.020309871206334984,-8.950000000000001,0.039999999999999813,0.6399999999999997,2.0,,,,,0.0,0.0,0.0,,,,,,2.6,0.6,2.0,2.6,4.0,3.0,2.0,2.3333333333333335,2.3333333333333335,1.8,0.9,0.5333333333333334,,,,,-4.0,-3.0,-2.0,,,,,,1,8,6,1,,,,,,,,,1.625,0.8122461730709154,,,,2.4400000000000004,,0.6354887026355206,0.6308410613914363,1,0,0
F1,2014-08-17,Marseille,Montpellier,0.0,2.0,A,22.0,10.0,5.0,3.0,18.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,1.55,3.75,6.5,1.59,3.98,6.9,1.65,4.0,6.9,1.58,3.73,6.15,49.0,2014/2015,Ligue1,12.0,2.0,5.0,1.0,1.0,-2.0,2.0,0.605402049053089,0.2502328469419435,0.14436510400496738,0.06567411083540131,-4.95,0.6135224256722339,0.2451006675424251,0.14137690678534087,0.025114635248982164,-5.3100000000000005,0.06999999999999984,0.27,0.75,,,,,0.0,0.0,0.0,,,,,,1.6,0.8,0.8,2.0,3.0,2.0,3.0,1.3333333333333333,0.0,1.9,0.5,-0.5666666666666667,,,,,-3.0,-2.0,-3.0,,,,,,1,8,6,1,1.0,0.0,0.0,-1.0,1.0,1.0,,,0.888888888888889,0.6663890045814244,,,,1.6,,0.46103694504812165,0.47214551888689305,1,0,0
E0,2014-08-17,Newcastle,Manchester City,0.0,2.0,A,12.0,13.0,0.0,5.0,8.0,11.0,3.0,3.0,1.0,5.0,0.0,0.0,5.25,4.33,1.67,5.8,4.28,1.63,5.97,4.33,1.67,5.24,4.0,1.64,50.0,2014/2015,PremierLeague,-1.0,-5.0,0.0,-3.0,-4.0,-2.0,2.0,0.18670009372313207,0.22636847391372825,0.5869314323631398,0.020225467902861283,3.58,0.1691068104250698,0.2291634346881787,0.6017297548867515,0.01955558543186986,4.17,0.7299999999999995,0.33000000000000007,0.030000000000000027,,,,,0.0,0.0,0.0,,,,,,3.2,0.4,2.8,3.0,5.0,4.0,1.0,3.0,3.0,2.5,2.0,0.5,,,,,-5.0,-4.0,-1.0,,,,,,1,8,6,1,,,,,,,,,2.285714285714286,0.888642043876701,,,,3.0,,-0.40023133864000776,-0.4326229444616817,0,0,0
F1,2014-08-17,Saint-Etienne,Reims,3.0,1.0,H,19.0,7.0,9.0,2.0,8.0,11.0,6.0,3.0,2.0,2.0,0.0,0.0,1.5,3.75,7.5,1.52,4.2,7.9,1.6,4.2,8.0,1.51,3.87,7.15,49.0,2014/2015,Ligue1,12.0,7.0,3.0,-3.0,0.0,2.0,4.0,0.625,0.25,0.125,0.06666666666666665,-6.0,0.6433723726052897,0.2328395253238191,0.12378810207089115,0.022572253418356114,-6.380000000000001,0.09000000000000008,0.33000000000000007,0.8499999999999996,,,,,0.0,0.0,0.0,,,,,,1.4,1.8,-0.4,1.2,2.0,1.0,4.0,1.0,-0.6666666666666666,1.1,-0.4,-0.10000000000000009,,,,,-2.0,-1.0,-4.0,,,,,,1,8,6,1,3.0,2.0,1.0,0.0,2.0,2.0,,,0.5,0.4373633239612621,,,,1.08,,0.5,0.5195842705343985,1,0,0
E0,2014-08-18,Burnley,Chelsea,1.0,3.0,A,9.0,11.0,2.0,3.0,6.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,9.0,5.0,1.4,9.77,4.81,1.41,11.0,5.1,1.42,8.72,4.63,1.39,48.0,2014/2015,PremierLeague,-2.0,-1.0,1.0,-1.0,0.0,-2.0,4.0,0.10835913312693499,0.195046439628483,0.6965944272445821,0.025396825396825307,7.6,0.10039895487146844,0.20392885428154817,0.6956721908469834,0.019474211399122643,8.36,2.2799999999999994,0.46999999999999975,0.030000000000000027,,,,,0.0,0.0,0.0,,,,,,1.6,0.6,1.0,2.6,4.0,2.0,3.0,2.3333333333333335,1.0,2.2,0.8,0.1333333333333333,,,,,-4.0,-2.0,-3.0,,,,,,1,8,0,0,,,,,,,,,1.0,0.7269422989550205,,,,2.4400000000000004,,-0.5882352941176471,-0.595273235975515,0,1,0
D1,2014-08-22,Bayern Munich,Wolfsburg,2.0,1.0,H,17.0,9.0,10.0,4.0,5.0,9.0,9.0,3.0,0.0,2.0,0.0,0.0,1.25,6.0,10.0,1.28,6.47,12.0,1.3,7.0,13.0,1.25,6.2,10.87,49.0,2014/2015,Bundesliga,8.0,6.0,6.0,-4.0,-2.0,1.0,3.0,0.75,0.15625,0.09375,0.06666666666666665,-8.75,0.7665755675265794,0.15165637193725218,0.08176806053616846,0.019142838742916002,-10.72,0.050000000000000044,0.7999999999999998,2.130000000000001,,,,,0.0,0.0,0.0,,,,,,2.2,1.0,1.2,2.2,3.0,1.0,4.0,1.6666666666666667,0.3333333333333333,2.4,1.4,-0.7333333333333332,,,,,-3.0,-1.0,-4.0,,,,,,1,8,4,0,,,,,,,,,1.1,0.6872852233676976,,,,1.8800000000000001,,0.65625,0.6848075069904109,1,0,0
F1,2014-08-22,Evian Thonon Gaillard,Paris Saint-Germain,0.0,0.0,D,9.0,7.0,2.0,3.0,18.0,7.0,5.0,0.0,3.0,2.0,0.0,1.0,9.0,4.6,1.36,10.3,5.12,1.37,10.5,5.3,1.45,8.98,4.79,1.36,49.0,2014/2015,Ligue1,2.0,-1.0,5.0,11.0,0.0,0.0,0.0,0.10444770936289569,0.20435421397088288,0.6911980766662215,0.06379653310599598,7.64,0.09496705992575283,0.1910470150850106,0.7139859249892366,0.022326885940046726,8.93,1.5199999999999996,0.5099999999999998,0.08999999999999986,0.0,3.0,-3.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,-3.0,0.0,4.0,1.2,2.8,2.6,4.0,1.0,4.0,2.3333333333333335,2.3333333333333335,2.6,2.2,-0.2666666666666666,-4.0,1.8,-5.8,-2.6,-4.0,-1.0,-3.0,-2.3333333333333335,-5.333333333333334,-2.6,-5.2,0.2666666666666666,1,8,4,0,0.0,-3.5,2.0,1.0,-2.0,-4.5,0.0,0.0,1.8181818181818181,0.7690828686791001,-1.8181818181818181,-0.7690828686791001,0.0,2.4400000000000004,-2.4400000000000004,-0.5867503673033257,-0.6190188650634838,0,1,0
SP1,2014-08-23,Almeria,Espanol,1.0,1.0,D,19.0,12.0,6.0,2.0,8.0,9.0,11.0,7.0,3.0,2.0,0.0,1.0,2.55,3.3,2.7,2.8,3.29,2.78,2.8,3.35,2.9,2.66,3.18,2.75,49.0,2014/2015,LaLiga,7.0,4.0,4.0,-1.0,0.0,0.0,2.0,0.36802973977695175,0.2843866171003718,0.3475836431226766,0.06555753614577142,-0.15000000000000036,0.34986343919027474,0.29775611845980826,0.35238044234991706,0.020806455139839475,0.020000000000000018,0.13999999999999968,0.16999999999999993,0.1499999999999999,,,,,0.0,0.0,0.0,,,,,,0.8,1.6,-0.8,1.0,1.0,1.0,4.0,0.3333333333333333,-1.6666666666666667,1.5,0.0,-1.1666666666666667,,,,,-1.0,-1.0,-4.0,,,,,,1,8,5,1,,,,,,,,,0.3076923076923077,0.3331945022907122,,,,0.6,,0.02044609665427516,-0.002517003159642317,0,0,1
E0,2014-08-23,Aston Villa,Newcastle,0.0,0.0,D,9.0,11.0,0.0,4.0,11.0,8.0,7.0,7.0,4.0,0.0,0.0,1.0,2.5,3.4,3.0,2.56,3.36,3.01,2.65,3.45,3.11,2.5,3.27,2.92,51.0,2014/2015,PremierLeague,-2.0,-4.0,0.0,3.0,3.0,0.0,0.0,0.3893129770992367,0.28625954198473286,0.3244274809160305,0.027450980392156765,-0.5,0.3827893175074184,0.29164900381517594,0.3255616786774057,0.020469961240310086,-0.44999999999999973,0.1499999999999999,0.18000000000000016,0.18999999999999995,,,,,0.0,0.0,0.0,,,,,,1.4,1.8,-0.4,0.8,1.0,1.0,4.0,1.3333333333333333,0.3333333333333333,0.9,-0.3,0.43333333333333324,,,,,-1.0,-1.0,-4.0,,,,,,1,8,5,1,3.0,1.0,0.0,-2.0,3.0,3.0,,,0.5,0.4373633239612621,,,,1.12,,0.06488549618320616,0.057227638830012695,0,0,1
F1,2014-08-23,Bastia,Toulouse,1.0,0.0,H,8.0,14.0,3.0,3.0,13.0,19.0,3.0,0.0,3.0,1.0,0.0,0.0,2.9,3.1,2.5,2.84,3.35,2.68,2.92,3.35,2.8,2.76,3.17,2.61,50.0,2014/2015,Ligue1,-6.0,0.0,3.0,-6.0,2.0,1.0,1.0,0.323051271363068,0.30220925385577324,0.3747394747811589,0.06740823136818674,0.3999999999999999,0.3439425051334703,0.2915811088295688,0.364476386036961,0.023754467101114063,0.1599999999999997,0.16000000000000014,0.18000000000000016,0.18999999999999995,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.8,1.8,0.0,1.4,2.0,1.0,4.0,1.0,-0.3333333333333333,1.7,-0.2,-0.7,1.2,1.2,0.0,-0.3999999999999999,-2.0,-1.0,-3.0,0.0,0.3333333333333333,-0.7,0.2,0.7,1,8,5,1,0.5,-1.0,1.5,0.0,-1.0,-1.0,0.75,0.4999166805532411,0.6428571428571429,0.49986114968064427,0.1071428571428571,5.5530872596853964e-05,1.0,1.16,-0.15999999999999992,-0.05168820341809088,-0.020533880903490676,0,0,0
E0,2014-08-23,Chelsea,Leicester,2.0,0.0,H,27.0,6.0,10.0,4.0,11.0,11.0,8.0,7.0,0.0,1.0,0.0,0.0,1.2,7.5,17.0,1.21,7.28,17.7,1.24,7.8,18.48,1.2,6.79,14.59,51.0,2014/2015,PremierLeague,21.0,6.0,1.0,0.0,-1.0,2.0,2.0,0.8126195028680689,0.13001912045889102,0.05736137667304016,0.025490196078431282,-15.8,0.8099983781928543,0.13462885132051558,0.05537277048663015,0.02030609349561585,-16.49,0.040000000000000036,1.0099999999999998,3.8900000000000006,,,,,0.0,0.0,0.0,,,,,,2.6,0.8,1.8,2.4,4.0,3.0,2.0,3.0,3.0,1.9,0.9,1.1,,,,,-4.0,-3.0,-2.0,,,,,,1,8,5,1,3.0,2.0,1.0,0.0,2.0,2.0,,,1.4444444444444444,0.7644810349897089,,,,2.76,,0.7552581261950287,0.7546256077062241,1,0,0
E0,2014-08-23,Crystal Palace,West Ham,1.0,3.0,A,9.0,17.0,4.0,8.0,14.0,11.0,6.0,9.0,1.0,3.0,0.0,0.0,2.5,3.3,3.1,2.44,3.25,3.3,2.52,3.31,3.35,2.44,3.18,3.07,51.0,2014/2015,PremierLeague,-8.0,-4.0,-3.0,3.0,-2.0,-2.0,4.0,0.39001143728555093,0.2954632100648113,0.3145253526496378,0.025610948191593375,-0.6000000000000001,0.40158011008349875,0.3014939903396114,0.29692589957689,0.020558676296381195,-0.8599999999999999,0.08000000000000007,0.1299999999999999,0.28000000000000025,,,,,0.0,0.0,0.0,,,,,,0.8,0.8,0.0,1.4,2.0,2.0,3.0,1.3333333333333333,0.0,1.2,0.0,0.1333333333333333,,,,,-2.0,-2.0,-3.0,,,,,,1,8,5,1,0.0,-1.0,0.0,-1.0,0.0,0.0,,,0.4444444444444445,0.499687695190506,,,,1.3599999999999999,,0.07548608463591311,0.10465421050660878,0,0,1
D1,2014-08-23,Dortmund,Leverkusen,0.0,2.0,A,11.0,11.0,4.0,2.0,13.0,28.0,8.0,4.0,1.0,2.0,0.0,0.0,1.57,4.33,5.0,1.63,4.39,5.56,1.7,4.4,6.0,1.59,4.11,5.47,50.0,2014/2015,Bundesliga,0.0,2.0,4.0,-15.0,-1.0,-2.0,2.0,0.5964499519258584,0.21626476316942211,0.18728528490471957,0.06788955737632563,-3.4299999999999997,0.6007940551703428,0.22307387469878334,0.1761320701308739,0.021143480425073413,-3.9299999999999997,0.10999999999999988,0.29000000000000004,0.5300000000000002,,,,,0.0,0.0,0.0,,,,,,3.2,0.0,3.2,3.0,5.0,5.0,0.0,3.0,2.6666666666666665,2.1,1.6,0.8999999999999999,,,,,-5.0,-5.0,0.0,,,,,,1,8,5,1,,,,,,,,,3.2,0.999687597625742,,,,3.0,,0.4091646670211388,0.4246619850394689,0,0,0
D1,2014-08-23,Ein Frankfurt,Freiburg,1.0,0.0,H,10.0,13.0,3.0,7.0,17.0,22.0,6.0,5.0,1.0,3.0,0.0,0.0,2.05,3.4,3.6,2.04,3.63,3.93,2.11,3.65,3.95,2.01,3.45,3.68,49.0,2014/2015,Bundesliga,-3.0,-4.0,1.0,-5.0,-2.0,1.0,1.0,0.4603234298608499,0.27754795035727714,0.26212861978187285,0.05970030288538197,-1.5500000000000003,0.48052263012701973,0.27004577560857307,0.2494315942644072,0.02013109830393578,-1.8900000000000001,0.10000000000000009,0.19999999999999973,0.27,,,,,0.0,0.0,0.0,,,,,,1.6,1.2,0.4,1.8,3.0,2.0,3.0,1.0,-0.3333333333333333,1.4,0.1,-0.3999999999999999,,,,,-3.0,-2.0,-3.0,,,,,,1,8,5,1,,,,,,,,,0.7272727272727273,0.5712245626561943,,,,1.32,,0.19819481007897705,0.23109103586261254,0,0,0
E0,2014-08-23,Everton,Arsenal,2.0,2.0,D,8.0,13.0,2.0,3.0,10.0,18.0,3.0,3.0,1.0,4.0,0.0,0.0,2.8,3.4,2.7,2.72,3.45,2.76,2.82,3.5,2.78,2.71,3.3,2.65,50.0,2014/2015,PremierLeague,-5.0,-1.0,0.0,-8.0,-3.0,0.0,4.0,0.3495811119573496,0.2878903274942879,0.3625285605483625,0.02163087457205104,0.09999999999999964,0.36050156739811906,0.28422152560083597,0.355276907001045,0.01982097186700771,-0.03999999999999959,0.10999999999999988,0.20000000000000018,0.1299999999999999,,,,,0.0,0.0,0.0,,,,,,1.6,0.6,1.0,1.6,2.0,2.0,3.0,1.3333333333333333,0.6666666666666666,2.3,1.9,-0.9666666666666666,,,,,-2.0,-2.0,-3.0,,,,,,1,8,5,1,1.0,0.0,3.0,1.0,-2.0,-1.0,,,1.0,0.7269422989550205,,,,1.44,,-0.012947448591012933,0.005224660397074088,0,0,0
D1,2014-08-23,FC Koln,Hamburg,0.0,0.0,D,10.0,19.0,3.0,4.0,23.0,16.0,3.0,6.0,2.0,2.0,0.0,0.0,2.0,3.5,3.6,2.04,3.67,3.89,2.21,3.7,3.95,2.01,3.5,3.62,49.0,2014/2015,Bundesliga,-9.0,-1.0,-3.0,7.0,0.0,0.0,0.0,0.4701492537313433,0.26865671641791045,0.2611940298507463,0.06349206349206349,-1.6,0.48070454262307777,0.267203614973046,0.2520918424038763,0.01974505120442993,-1.85,0.20000000000000018,0.20000000000000018,0.33000000000000007,,,,,0.0,0.0,0.0,,,,,,1.2,1.2,0.0,1.4,2.0,1.0,4.0,2.3333333333333335,1.0,1.2,-0.2,1.1333333333333335,,,,,-2.0,-1.0,-4.0,,,,,,1,8,5,1,,,,,,,,,0.5454545454545454,0.49979175343606835,,,,1.96,,0.208955223880597,0.2286127002192015,0,0,0
SP1,2014-08-23,Granada,Deportivo La Coruna,2.0,1.0,H,10.0,7.0,3.0,1.0,13.0,26.0,5.0,3.0,1.0,2.0,0.0,0.0,1.95,3.2,4.2,2.05,3.33,4.31,2.11,3.45,4.4,2.03,3.23,3.99,48.0,2014/2015,LaLiga,3.0,2.0,2.0,-13.0,-1.0,1.0,3.0,0.48223896663078586,0.2938643702906351,0.2238966630785791,0.06341575091575091,-2.25,0.4781820665482786,0.2943763472744658,0.2274415861772555,0.020123739833999732,-2.26,0.08000000000000007,0.2200000000000002,0.41000000000000014,,,,,0.0,0.0,0.0,,,,,,1.0,0.8,0.2,1.2,1.0,2.0,3.0,1.3333333333333333,0.3333333333333333,1.0,-0.4,0.33333333333333326,,,,,-1.0,-2.0,-3.0,,,,,,1,8,5,1,,,,,,,,,0.5555555555555556,0.5552470849528041,,,,1.2799999999999998,,0.2583423035522068,0.25074048037102314,0,0,0
F1,2014-08-23,Guingamp,Marseille,0.0,1.0,A,4.0,16.0,2.0,3.0,16.0,14.0,4.0,6.0,1.0,3.0,0.0,0.0,2.9,3.1,2.5,3.03,3.2,2.61,3.3,3.3,2.64,2.96,3.12,2.5,50.0,2014/2015,Ligue1,-12.0,-1.0,-2.0,2.0,-2.0,-1.0,1.0,0.323051271363068,0.30220925385577324,0.3747394747811589,0.06740823136818674,0.3999999999999999,0.32177159302365893,0.30467747714427706,0.37355092983206384,0.025674765752437434,0.41999999999999993,0.33999999999999986,0.17999999999999972,0.14000000000000012,0.0,2.0,-2.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,-2.0,0.0,2.6,2.4,0.2,1.4,2.0,1.0,4.0,2.3333333333333335,1.3333333333333333,1.5,0.2,0.8333333333333335,-2.6,-0.3999999999999999,-2.2,-1.4,-2.0,-1.0,-3.0,-2.3333333333333335,-3.333333333333333,-1.5,-2.2,-0.8333333333333335,1,8,5,1,1.5,-0.5,0.5,-1.0,1.0,0.5,0.0,0.0,0.7647058823529412,0.5198960207958409,-0.7647058823529412,-0.5198960207958409,0.0,1.96,-1.96,-0.05168820341809088,-0.05177933680840491,0,0,0
D1,2014-08-23,Hannover,Schalke 04,2.0,1.0,H,8.0,12.0,3.0,5.0,12.0,15.0,2.0,4.0,2.0,1.0,0.0,0.0,2.9,3.5,2.3,3.15,3.58,2.37,3.21,3.62,2.44,3.01,3.42,2.33,49.0,2014/2015,Bundesliga,-4.0,-2.0,-2.0,-3.0,1.0,1.0,3.0,0.3236831523924407,0.268194611982308,0.40812223562525135,0.06532448061683449,0.6000000000000001,0.3116233458576198,0.2741937261037716,0.41418292803860857,0.018730854668907115,0.7799999999999998,0.20000000000000018,0.20000000000000018,0.10999999999999988,,,,,0.0,0.0,0.0,,,,,,1.4,0.8,0.6,2.0,3.0,2.0,3.0,2.3333333333333335,0.6666666666666666,1.8,0.4,0.5333333333333334,,,,,-3.0,-2.0,-3.0,,,,,,1,8,5,1,,,,,,,,,0.7777777777777777,0.6360745115856429,,,,2.2,,-0.08443908323281063,-0.10255958218098876,0,0,0
D1,2014-08-23,Hertha,Werder Bremen,2.0,2.0,D,19.0,9.0,5.0,5.0,17.0,18.0,9.0,5.0,1.0,2.0,0.0,0.0,1.95,3.5,3.75,1.97,3.67,4.16,2.02,3.8,4.2,1.96,3.5,3.85,49.0,2014/2015,Bundesliga,10.0,0.0,4.0,-1.0,-1.0,0.0,4.0,0.48143053645116923,0.2682255845942228,0.25034387895460797,0.06520146520146519,-1.8,0.4974276935909006,0.2670115957422546,0.23556071066684475,0.020478392615282504,-2.1900000000000004,0.06000000000000005,0.2999999999999998,0.3500000000000001,,,,,0.0,0.0,0.0,,,,,,0.4,1.2,-0.8,1.4,2.0,3.0,2.0,2.0,0.0,1.9,-0.1,0.10000000000000009,,,,,-2.0,-3.0,-2.0,,,,,,1,8,5,1,,,,,,,,,0.18181818181818182,0.249843847595253,,,,1.7599999999999998,,0.23108665749656127,0.26186698292405586,0,0,0
D1,2014-08-23,Hoffenheim,Augsburg,2.0,0.0,H,10.0,12.0,3.0,2.0,19.0,15.0,7.0,3.0,2.0,3.0,0.0,0.0,1.91,3.6,3.8,1.96,3.83,4.02,2.05,3.95,4.02,1.95,3.61,3.78,50.0,2014/2015,Bundesliga,-2.0,1.0,4.0,4.0,-1.0,2.0,2.0,0.491838642410297,0.26094772416768536,0.2472136334220177,0.06449588193870359,-1.89,0.50017217518988,0.25596278417027796,0.24386504063984202,0.020056906282251097,-2.0599999999999996,0.09999999999999987,0.3400000000000003,0.23999999999999977,,,,,0.0,0.0,0.0,,,,,,0.6,1.0,-0.4,1.0,1.0,2.0,3.0,1.3333333333333333,0.0,1.6,0.2,-0.26666666666666683,,,,,-1.0,-2.0,-3.0,,,,,,1,8,5,1,,,,,,,,,0.3,0.3747657713928794,,,,1.2,,0.24462500898827932,0.25630713455003795,0,0,0
